Type,Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,P,763729,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,P,770396,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,P,775493,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,P,783033,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,P,791623,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,10,799124,1.25,1.311158026
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,10,807067,1.24,1.278972857
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,P,814197,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,10,823338,1.21,1.219106507
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,P,832576,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,P,842513,.,.
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,11,849455,1.29,1.333664687
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,17,854036,1.99,2.284514415
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,19,861542,2.21,2.506459369
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,15,869666,1.72,1.950666725
Homicide,Both Sexes,All Races,South Dakota,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,167,15261854,1.09,.
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,291,5638708,5.16,5.053313959
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,348,5703094,6.1,6.005581251
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,310,5750789,5.39,5.27732978
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,326,5795918,5.62,5.539228467
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,302,5847812,5.16,5.126724339
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,288,5910809,4.87,4.856209832
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,374,5991057,6.24,6.243823378
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,335,6088766,5.5,5.533590319
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,345,6175727,5.59,5.644586574
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,340,6247411,5.44,5.537056993
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,348,6306019,5.52,5.574058925
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,299,6346295,4.71,4.751793929
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,316,6396281,4.94,5.068704844
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,330,6450632,5.12,5.211275112
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,316,6490795,4.87,4.989942836
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,318,6540007,4.86,5.005524279
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,372,6590726,5.64,5.859980745
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,442,6649404,6.65,6.862210772
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,484,6715984,7.21,7.664437581
Homicide,Both Sexes,All Races,Tennessee,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,6484,117636234,5.51,.
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,804,20558220,3.91,3.753019056
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,827,20946049,3.95,3.783106583
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,902,21319622,4.23,4.040164956
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,917,21690325,4.23,4.05500879
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,1011,22030931,4.59,4.415934075
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,942,22394023,4.21,4.083973078
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,1034,22778123,4.54,4.39582134
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,1053,23359580,4.51,4.366858328
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,1053,23831983,4.42,4.325154178
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,1030,24309039,4.24,4.134809802
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,1029,24801761,4.15,4.082358158
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,934,25146100,3.71,3.655773364
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,837,25644424,3.26,3.218478055
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,922,26078327,3.54,3.504411231
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,940,26479279,3.55,3.533064471
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,989,26954436,3.67,3.66731929
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,1134,27454880,4.13,4.129481369
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,1257,27904862,4.5,4.503966239
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,1291,28304596,4.56,4.534231424
Homicide,Both Sexes,All Races,Texas,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,18906,461986560,4.09,.
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,36,2203483,1.63,1.628176204
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,17,2244210,0.76,0.746985733
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,43,2283715,1.88,1.871267145
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,33,2324815,1.42,1.357188263
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,40,2360137,1.69,1.636539247
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,35,2401580,1.46,1.497356888
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,34,2457719,1.38,1.342824515
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,31,2525507,1.23,1.227431264
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,52,2597746,2,1.931563881
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,31,2663029,1.16,1.294247427
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,37,2723421,1.36,1.416959832
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,33,2763889,1.19,1.284283648
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,37,2815430,1.31,1.440525536
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,33,2854222,1.16,1.185887626
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,38,2899961,1.31,1.389142844
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,50,2938671,1.7,1.759202497
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,49,2984917,1.64,1.605903759
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,55,3044321,1.81,1.759577532
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,59,3101833,1.9,1.926924279
Homicide,Both Sexes,All Races,Utah,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,743,50188606,1.48,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,P,604687,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,P,609876,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,P,612223,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,P,615442,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,P,617858,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,P,619920,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,P,621215,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,P,622892,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,P,623481,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,P,624151,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,P,624817,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,P,625741,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,P,626210,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,P,625606,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,P,626044,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,P,625665,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,11,624455,1.76,1.766415328
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,P,623354,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,P,623657,.,.
Homicide,Both Sexes,All Races,Vermont,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,125,11797294,1.06,.
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,289,7000176,4.13,4.021933358
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,289,7104354,4.07,3.953719096
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,285,7198362,3.96,3.872569345
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,292,7286873,4.01,3.941520318
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,342,7366977,4.64,4.539487079
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,302,7475575,4.04,3.980499916
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,361,7577105,4.76,4.681387468
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,298,7673725,3.88,3.806580705
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,321,7751000,4.14,4.039337552
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,262,7833496,3.34,3.298116798
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,288,7925937,3.63,3.6283094
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,282,8001043,3.52,3.491457045
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,246,8107548,3.03,3.033008724
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,236,8188656,2.88,2.85740599
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,242,8261689,2.93,2.905417722
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,247,8316902,2.97,2.983630964
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,288,8366767,3.44,3.453698309
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,364,8414380,4.33,4.408691868
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,358,8470020,4.23,4.218631902
Homicide,Both Sexes,All Races,Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,5592,148320585,3.77,.
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,116,5842565,1.99,1.95226561
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,116,5911104,1.96,1.923521654
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,112,5985722,1.87,1.845523086
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,118,6052349,1.95,1.905115567
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,117,6104115,1.92,1.867641034
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,130,6178645,2.1,2.073202464
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,153,6257305,2.45,2.380499637
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,132,6370753,2.07,2.028351182
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,130,6461587,2.01,2.011508797
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2008,136,6562231,2.07,2.067670265
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2009,140,6667426,2.1,2.089038397
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2010,129,6724545,1.92,1.936534185
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2011,114,6819155,1.67,1.68929166
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2012,143,6890899,2.08,2.092714169
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2013,135,6963410,1.94,1.918195023
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2014,142,7046931,2.02,2.069101599
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2015,175,7152818,2.45,2.511696041
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2016,165,7280934,2.27,2.26961369
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2017,196,7405743,2.65,2.699516876
Homicide,Both Sexes,All Races,Washington,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,,2599,124678237,2.08,.
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,1999,63,1811801,3.48,3.542149423
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2000,59,1806977,3.27,3.27670834
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2001,41,1801481,2.28,2.254791055
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2002,67,1805414,3.71,3.800568315
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2003,61,1812295,3.37,3.470207555
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2004,55,1816438,3.03,3.088284204
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2005,58,1820492,3.19,3.356780162
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2006,59,1827912,3.23,3.314632785
Homicide,Both Sexes,All Races,West Virginia,Both,All Ages,1999,2017,Homicide/Legal Intervention Firearm,2007,47,1834052,2.56,2.730702691
